success,rt,trial_type,trial_index,plugin_version,time_elapsed,random_id,condition,first_question_page,response,stimulus,item_type,question_order,file_name
NA,1057,html-button-response,3,2.0.0,11598,pw5awwwo2t8,moral,nate,0,"<p style='width:900px;margin: auto;'><b>Justin</b> and <b>Nate</b> were walking to separate cars in the parking lot of Andronico's, a local grocery store, where they each spotted a different lost wallet next to the cars. Upon picking up the wallet and looking inside, each found several hundred dollars in cash. Each man considered whether he should return the wallet and money to the Customer Service desk at Andronico's, or pocket the money and drive away.</p> <br><br> <p style='width:900px;margin: auto;'> <b>Justin</b> saw his decision as an easy one and was <i> able to decide quickly. He did not steal the money </i> and instead left the wallet with Customer Service.</p> <br><br>  <p style='width:900px;margin: auto;'> In contrast, <b>Nate</b> saw his decision as difficult and <i> was only able to decide after long and careful deliberation</i>. After several minutes of thinking in his car, <i> he too decided not to steal the money </i> and instead left the wallet with customer service. </i><br> </p>",moral,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/pw5awwwo2t8_1733259337106.csv
NA,2544,survey-likert,4,2.0.0,14144,pw5awwwo2t8,moral,nate,"{""manipulation_check_justin"":4,""manipulation_check_nate"":4}",NA,NA,"[0,1]",/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/pw5awwwo2t8_1733259337106.csv
NA,12513,survey-likert,5,2.0.0,26659,pw5awwwo2t8,moral,nate,"{""nate-conflicted"":3,""nate-calm"":2,""nate-reservations"":3,""nate-principles"":3,""nate-certain"":3,""nate-far"":3,""nate-upset"":3,""nate-deep"":3,""nate-standards"":3}",NA,NA,"[0,7,1,4,2,3,8,5,6]",/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/pw5awwwo2t8_1733259337106.csv
NA,11131,survey-likert,6,2.0.0,37792,pw5awwwo2t8,moral,nate,"{""justin-standards"":2,""justin-conflicted"":3,""justin-calm"":3,""justin-far"":2,""justin-certain"":3,""justin-reservations"":3,""justin-upset"":2,""justin-principles"":2,""justin-deep"":3}",NA,NA,"[6,0,7,3,2,1,8,4,5]",/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/pw5awwwo2t8_1733259337106.csv
NA,111387,survey-text,7,null,149184,pw5awwwo2t8,moral,nate,"{""Q0"":""nNn"",""Q1"":""njj"",""Q2"":""j"",""Q3"":""j""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/pw5awwwo2t8_1733259337106.csv
TRUE,46874,fullscreen,0,null,47894,pw9om6t3whs,immoral,justin,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/pw9om6t3whs_1732257954948.csv
NA,40856,survey-html-form,1,2.0.0,88756,pw9om6t3whs,immoral,justin,"{""pid"":""koala"",""age"":""20"",""gender"":""Female""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/pw9om6t3whs_1732257954948.csv
NA,85540,html-button-response,2,2.0.0,174299,pw9om6t3whs,immoral,justin,0,"<p>Welcome to the study! In this experiment, you will read about two individuals, Justin and Nate.</p>
                <p>After each story, you will be asked to evaluate their actions and character through a series of questions.</p> 
               <p>Please read the stories carefully and answer the questions to the best of your ability.</p>
               <p>Click 'Continue' to proceed.</p>",NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/pw9om6t3whs_1732257954948.csv
NA,63216,html-button-response,3,2.0.0,237517,pw9om6t3whs,immoral,justin,0,"<p style='width:900px;margin: auto;'><b>Justin</b> and <b>Nate</b> were walking to separate cars in the parking lot of Andronico's, a local grocery store, where they each spotted a different lost wallet next to the cars. Upon picking up the wallet and looking inside, each found several hundred dollars in cash. Each man considered whether he should return the wallet and money to the Customer Service desk at Andronico's, or pocket the money and drive away.</p> <br><br>  <p style='width:900px;margin: auto;'> <b>Justin</b> saw his decision as an easy one and was <i> able to decide quickly. He pocketed the money and drove off. </i></p> <br><br> <p style='width:900px;margin: auto;'> In contrast, <b>Nate</b> saw his decision as difficult and <i> was only able to decide after long and careful deliberation</i>. After several minutes of thinking in his car, <i> he too decided to pocket the money and drive off.</i></p>",immoral,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/pw9om6t3whs_1732257954948.csv
NA,12455,survey-likert,4,2.0.0,249976,pw9om6t3whs,immoral,justin,"{""manipulation_check_nate"":0,""manipulation_check_justin"":6}",NA,NA,"[1,0]",/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/pw9om6t3whs_1732257954948.csv
NA,187098,survey-likert,5,2.0.0,437079,pw9om6t3whs,immoral,justin,"{""justin-upset"":1,""justin-principles"":1,""justin-calm"":4,""justin-far"":0,""justin-conflicted"":6,""justin-reservations"":0,""justin-standards"":0,""justin-deep"":0,""justin-certain"":0}",NA,NA,"[8,4,7,3,0,1,6,5,2]",/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/pw9om6t3whs_1732257954948.csv
NA,234513,survey-likert,6,2.0.0,671596,pw9om6t3whs,immoral,justin,"{""nate-deep"":4,""nate-standards"":0,""nate-far"":5,""nate-conflicted"":1,""nate-upset"":1,""nate-reservations"":3,""nate-certain"":5,""nate-principles"":0,""nate-calm"":3}",NA,NA,"[5,6,3,0,8,1,2,4,7]",/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/pw9om6t3whs_1732257954948.csv
NA,63563,survey-text,7,null,735165,pw9om6t3whs,immoral,justin,"{""Q0"":""how reaction time and moral judgments are related"",""Q1"":""Justin"",""Q2"":""I found him to be more relatable because I am usually very sure about my decisions"",""Q3"":""nope""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/pw9om6t3whs_1732257954948.csv
TRUE,2001,fullscreen,0,null,3006,px4l0poyq9z,immoral,justin,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/px4l0poyq9z_1732223555215.csv
NA,11027,survey-html-form,1,2.0.0,14035,px4l0poyq9z,immoral,justin,"{""pid"":""p73"",""age"":""21"",""gender"":""Male""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/px4l0poyq9z_1732223555215.csv
NA,7088,html-button-response,2,2.0.0,21125,px4l0poyq9z,immoral,justin,0,"<p>Welcome to the study! In this experiment, you will read about two individuals, Justin and Nate.</p>
                <p>After each story, you will be asked to evaluate their actions and character through a series of questions.</p> 
               <p>Please read the stories carefully and answer the questions to the best of your ability.</p>
               <p>Click 'Continue' to proceed.</p>",NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/px4l0poyq9z_1732223555215.csv
NA,29982,html-button-response,3,2.0.0,51109,px4l0poyq9z,immoral,justin,0,"<p style='width:900px;margin: auto;'><b>Justin</b> and <b>Nate</b> were walking to separate cars in the parking lot of Andronico's, a local grocery store, where they each spotted a different lost wallet next to the cars. Upon picking up the wallet and looking inside, each found several hundred dollars in cash. Each man considered whether he should return the wallet and money to the Customer Service desk at Andronico's, or pocket the money and drive away.</p> <br><br>  <p style='width:900px;margin: auto;'> <b>Justin</b> saw his decision as an easy one and was <i> able to decide quickly. He pocketed the money and drove off. </i></p> <br><br> <p style='width:900px;margin: auto;'> In contrast, <b>Nate</b> saw his decision as difficult and <i> was only able to decide after long and careful deliberation</i>. After several minutes of thinking in his car, <i> he too decided to pocket the money and drive off.</i></p>",immoral,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/px4l0poyq9z_1732223555215.csv
NA,15266,survey-likert,4,2.0.0,66378,px4l0poyq9z,immoral,justin,"{""manipulation_check_nate"":5,""manipulation_check_justin"":1}",NA,NA,"[1,0]",/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/px4l0poyq9z_1732223555215.csv
NA,124569,survey-likert,5,2.0.0,190952,px4l0poyq9z,immoral,justin,"{""justin-standards"":2,""justin-reservations"":2,""justin-principles"":2,""justin-calm"":0,""justin-conflicted"":5,""justin-certain"":2,""justin-upset"":3,""justin-deep"":5,""justin-far"":3}",NA,NA,"[6,1,4,7,0,2,8,5,3]",/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/px4l0poyq9z_1732223555215.csv
NA,62968,survey-likert,6,2.0.0,253924,px4l0poyq9z,immoral,justin,"{""nate-far"":2,""nate-standards"":1,""nate-calm"":5,""nate-reservations"":3,""nate-upset"":1,""nate-certain"":1,""nate-principles"":1,""nate-deep"":2,""nate-conflicted"":3}",NA,NA,"[3,6,7,1,8,2,4,5,0]",/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/px4l0poyq9z_1732223555215.csv
NA,101439,survey-text,7,null,355368,px4l0poyq9z,immoral,justin,"{""Q0"":""judging moral character"",""Q1"":""Nate, i think (the one who drove off quickly)"",""Q2"":""I act off emotion a lot of the time. If I werer to stop and think for longer i would feel guilty and probably return the money."",""Q3"":""no.""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/px4l0poyq9z_1732223555215.csv
