random_id,participant_id,condition,first_question_page,Q0,Q1,Q2,Q3,age,gender,manipulation_check_question_order,justin_question_order,nate_question_order,likert_question,likert_response
pd25b67xte7,seal,moral,nate,how we evaluate morality ,nate,some decisions are not so easy to make and require thought,no,23,Female,"[0,1]","[4,8,6,7,3,1,5,2,0]","[0,5,4,7,1,3,6,2,8]",justin.deep,7
pd25b67xte7,seal,moral,nate,how we evaluate morality ,nate,some decisions are not so easy to make and require thought,no,23,Female,"[0,1]","[4,8,6,7,3,1,5,2,0]","[0,5,4,7,1,3,6,2,8]",justin.principles,7
pd25b67xte7,seal,moral,nate,how we evaluate morality ,nate,some decisions are not so easy to make and require thought,no,23,Female,"[0,1]","[4,8,6,7,3,1,5,2,0]","[0,5,4,7,1,3,6,2,8]",justin.calm,7
pd25b67xte7,seal,moral,nate,how we evaluate morality ,nate,some decisions are not so easy to make and require thought,no,23,Female,"[0,1]","[4,8,6,7,3,1,5,2,0]","[0,5,4,7,1,3,6,2,8]",justin.upset,1
pd25b67xte7,seal,moral,nate,how we evaluate morality ,nate,some decisions are not so easy to make and require thought,no,23,Female,"[0,1]","[4,8,6,7,3,1,5,2,0]","[0,5,4,7,1,3,6,2,8]",nate.far,7
pd25b67xte7,seal,moral,nate,how we evaluate morality ,nate,some decisions are not so easy to make and require thought,no,23,Female,"[0,1]","[4,8,6,7,3,1,5,2,0]","[0,5,4,7,1,3,6,2,8]",nate.standards,5
pd25b67xte7,seal,moral,nate,how we evaluate morality ,nate,some decisions are not so easy to make and require thought,no,23,Female,"[0,1]","[4,8,6,7,3,1,5,2,0]","[0,5,4,7,1,3,6,2,8]",nate.certain,6
pd25b67xte7,seal,moral,nate,how we evaluate morality ,nate,some decisions are not so easy to make and require thought,no,23,Female,"[0,1]","[4,8,6,7,3,1,5,2,0]","[0,5,4,7,1,3,6,2,8]",nate.reservations,7
pd25b67xte7,seal,moral,nate,how we evaluate morality ,nate,some decisions are not so easy to make and require thought,no,23,Female,"[0,1]","[4,8,6,7,3,1,5,2,0]","[0,5,4,7,1,3,6,2,8]",nate.conflicted,1
pd25b67xte7,seal,moral,nate,how we evaluate morality ,nate,some decisions are not so easy to make and require thought,no,23,Female,"[0,1]","[4,8,6,7,3,1,5,2,0]","[0,5,4,7,1,3,6,2,8]",nate.deep,5
pd25b67xte7,seal,moral,nate,how we evaluate morality ,nate,some decisions are not so easy to make and require thought,no,23,Female,"[0,1]","[4,8,6,7,3,1,5,2,0]","[0,5,4,7,1,3,6,2,8]",nate.principles,5
pd25b67xte7,seal,moral,nate,how we evaluate morality ,nate,some decisions are not so easy to make and require thought,no,23,Female,"[0,1]","[4,8,6,7,3,1,5,2,0]","[0,5,4,7,1,3,6,2,8]",nate.calm,5
pd25b67xte7,seal,moral,nate,how we evaluate morality ,nate,some decisions are not so easy to make and require thought,no,23,Female,"[0,1]","[4,8,6,7,3,1,5,2,0]","[0,5,4,7,1,3,6,2,8]",nate.upset,1
pd5emc8vksj,dolphin,moral,justin,Moral decisions based on speed and reaction time,Nate,I wouldve taken my time making decisions too,,18,Male,"[0,1]","[0,5,4,7,1,8,2,3,6]","[4,1,0,5,3,2,7,6,8]",manipulation_check_nate,3
pd5emc8vksj,dolphin,moral,justin,Moral decisions based on speed and reaction time,Nate,I wouldve taken my time making decisions too,,18,Male,"[0,1]","[0,5,4,7,1,8,2,3,6]","[4,1,0,5,3,2,7,6,8]",manipulation_check_justin,6
pd5emc8vksj,dolphin,moral,justin,Moral decisions based on speed and reaction time,Nate,I wouldve taken my time making decisions too,,18,Male,"[0,1]","[0,5,4,7,1,8,2,3,6]","[4,1,0,5,3,2,7,6,8]",justin.far,2
pd5emc8vksj,dolphin,moral,justin,Moral decisions based on speed and reaction time,Nate,I wouldve taken my time making decisions too,,18,Male,"[0,1]","[0,5,4,7,1,8,2,3,6]","[4,1,0,5,3,2,7,6,8]",justin.standards,2
pd5emc8vksj,dolphin,moral,justin,Moral decisions based on speed and reaction time,Nate,I wouldve taken my time making decisions too,,18,Male,"[0,1]","[0,5,4,7,1,8,2,3,6]","[4,1,0,5,3,2,7,6,8]",justin.certain,5
pd5emc8vksj,dolphin,moral,justin,Moral decisions based on speed and reaction time,Nate,I wouldve taken my time making decisions too,,18,Male,"[0,1]","[0,5,4,7,1,8,2,3,6]","[4,1,0,5,3,2,7,6,8]",justin.reservations,2
pd5emc8vksj,dolphin,moral,justin,Moral decisions based on speed and reaction time,Nate,I wouldve taken my time making decisions too,,18,Male,"[0,1]","[0,5,4,7,1,8,2,3,6]","[4,1,0,5,3,2,7,6,8]",justin.conflicted,7
pd5emc8vksj,dolphin,moral,justin,Moral decisions based on speed and reaction time,Nate,I wouldve taken my time making decisions too,,18,Male,"[0,1]","[0,5,4,7,1,8,2,3,6]","[4,1,0,5,3,2,7,6,8]",justin.deep,6
pd5emc8vksj,dolphin,moral,justin,Moral decisions based on speed and reaction time,Nate,I wouldve taken my time making decisions too,,18,Male,"[0,1]","[0,5,4,7,1,8,2,3,6]","[4,1,0,5,3,2,7,6,8]",justin.principles,6
pd5emc8vksj,dolphin,moral,justin,Moral decisions based on speed and reaction time,Nate,I wouldve taken my time making decisions too,,18,Male,"[0,1]","[0,5,4,7,1,8,2,3,6]","[4,1,0,5,3,2,7,6,8]",justin.calm,4
pd5emc8vksj,dolphin,moral,justin,Moral decisions based on speed and reaction time,Nate,I wouldve taken my time making decisions too,,18,Male,"[0,1]","[0,5,4,7,1,8,2,3,6]","[4,1,0,5,3,2,7,6,8]",justin.upset,1
pd5emc8vksj,dolphin,moral,justin,Moral decisions based on speed and reaction time,Nate,I wouldve taken my time making decisions too,,18,Male,"[0,1]","[0,5,4,7,1,8,2,3,6]","[4,1,0,5,3,2,7,6,8]",nate.far,4
pd5emc8vksj,dolphin,moral,justin,Moral decisions based on speed and reaction time,Nate,I wouldve taken my time making decisions too,,18,Male,"[0,1]","[0,5,4,7,1,8,2,3,6]","[4,1,0,5,3,2,7,6,8]",nate.standards,2
pd5emc8vksj,dolphin,moral,justin,Moral decisions based on speed and reaction time,Nate,I wouldve taken my time making decisions too,,18,Male,"[0,1]","[0,5,4,7,1,8,2,3,6]","[4,1,0,5,3,2,7,6,8]",nate.certain,2
pd5emc8vksj,dolphin,moral,justin,Moral decisions based on speed and reaction time,Nate,I wouldve taken my time making decisions too,,18,Male,"[0,1]","[0,5,4,7,1,8,2,3,6]","[4,1,0,5,3,2,7,6,8]",nate.reservations,7
pd5emc8vksj,dolphin,moral,justin,Moral decisions based on speed and reaction time,Nate,I wouldve taken my time making decisions too,,18,Male,"[0,1]","[0,5,4,7,1,8,2,3,6]","[4,1,0,5,3,2,7,6,8]",nate.conflicted,2
pd5emc8vksj,dolphin,moral,justin,Moral decisions based on speed and reaction time,Nate,I wouldve taken my time making decisions too,,18,Male,"[0,1]","[0,5,4,7,1,8,2,3,6]","[4,1,0,5,3,2,7,6,8]",nate.deep,6
pd5emc8vksj,dolphin,moral,justin,Moral decisions based on speed and reaction time,Nate,I wouldve taken my time making decisions too,,18,Male,"[0,1]","[0,5,4,7,1,8,2,3,6]","[4,1,0,5,3,2,7,6,8]",nate.principles,6
pd5emc8vksj,dolphin,moral,justin,Moral decisions based on speed and reaction time,Nate,I wouldve taken my time making decisions too,,18,Male,"[0,1]","[0,5,4,7,1,8,2,3,6]","[4,1,0,5,3,2,7,6,8]",nate.calm,2
pd5emc8vksj,dolphin,moral,justin,Moral decisions based on speed and reaction time,Nate,I wouldve taken my time making decisions too,,18,Male,"[0,1]","[0,5,4,7,1,8,2,3,6]","[4,1,0,5,3,2,7,6,8]",nate.upset,1
pdd824g8un2,A1789315,moral,justin,Wether the speed of a decision impacts people's view of how moral somebody is,Justin,"I would probably just return it without thinking. However, I also believe people sometimes make the morally correct decision quickly in order to not be tempted to make a morally incorrect decision.",no,26,Male,"[1,0]","[3,2,4,6,5,7,8,1,0]","[5,8,2,1,3,0,6,4,7]",manipulation_check_nate,7
pdd824g8un2,A1789315,moral,justin,Wether the speed of a decision impacts people's view of how moral somebody is,Justin,"I would probably just return it without thinking. However, I also believe people sometimes make the morally correct decision quickly in order to not be tempted to make a morally incorrect decision.",no,26,Male,"[1,0]","[3,2,4,6,5,7,8,1,0]","[5,8,2,1,3,0,6,4,7]",manipulation_check_justin,2
pdd824g8un2,A1789315,moral,justin,Wether the speed of a decision impacts people's view of how moral somebody is,Justin,"I would probably just return it without thinking. However, I also believe people sometimes make the morally correct decision quickly in order to not be tempted to make a morally incorrect decision.",no,26,Male,"[1,0]","[3,2,4,6,5,7,8,1,0]","[5,8,2,1,3,0,6,4,7]",justin.far,7
pdd824g8un2,A1789315,moral,justin,Wether the speed of a decision impacts people's view of how moral somebody is,Justin,"I would probably just return it without thinking. However, I also believe people sometimes make the morally correct decision quickly in order to not be tempted to make a morally incorrect decision.",no,26,Male,"[1,0]","[3,2,4,6,5,7,8,1,0]","[5,8,2,1,3,0,6,4,7]",justin.standards,6
pdd824g8un2,A1789315,moral,justin,Wether the speed of a decision impacts people's view of how moral somebody is,Justin,"I would probably just return it without thinking. However, I also believe people sometimes make the morally correct decision quickly in order to not be tempted to make a morally incorrect decision.",no,26,Male,"[1,0]","[3,2,4,6,5,7,8,1,0]","[5,8,2,1,3,0,6,4,7]",justin.certain,4
pdd824g8un2,A1789315,moral,justin,Wether the speed of a decision impacts people's view of how moral somebody is,Justin,"I would probably just return it without thinking. However, I also believe people sometimes make the morally correct decision quickly in order to not be tempted to make a morally incorrect decision.",no,26,Male,"[1,0]","[3,2,4,6,5,7,8,1,0]","[5,8,2,1,3,0,6,4,7]",justin.reservations,2
pdd824g8un2,A1789315,moral,justin,Wether the speed of a decision impacts people's view of how moral somebody is,Justin,"I would probably just return it without thinking. However, I also believe people sometimes make the morally correct decision quickly in order to not be tempted to make a morally incorrect decision.",no,26,Male,"[1,0]","[3,2,4,6,5,7,8,1,0]","[5,8,2,1,3,0,6,4,7]",justin.conflicted,3
pdd824g8un2,A1789315,moral,justin,Wether the speed of a decision impacts people's view of how moral somebody is,Justin,"I would probably just return it without thinking. However, I also believe people sometimes make the morally correct decision quickly in order to not be tempted to make a morally incorrect decision.",no,26,Male,"[1,0]","[3,2,4,6,5,7,8,1,0]","[5,8,2,1,3,0,6,4,7]",justin.deep,7
pdd824g8un2,A1789315,moral,justin,Wether the speed of a decision impacts people's view of how moral somebody is,Justin,"I would probably just return it without thinking. However, I also believe people sometimes make the morally correct decision quickly in order to not be tempted to make a morally incorrect decision.",no,26,Male,"[1,0]","[3,2,4,6,5,7,8,1,0]","[5,8,2,1,3,0,6,4,7]",justin.principles,6
pdd824g8un2,A1789315,moral,justin,Wether the speed of a decision impacts people's view of how moral somebody is,Justin,"I would probably just return it without thinking. However, I also believe people sometimes make the morally correct decision quickly in order to not be tempted to make a morally incorrect decision.",no,26,Male,"[1,0]","[3,2,4,6,5,7,8,1,0]","[5,8,2,1,3,0,6,4,7]",justin.calm,5
pdd824g8un2,A1789315,moral,justin,Wether the speed of a decision impacts people's view of how moral somebody is,Justin,"I would probably just return it without thinking. However, I also believe people sometimes make the morally correct decision quickly in order to not be tempted to make a morally incorrect decision.",no,26,Male,"[1,0]","[3,2,4,6,5,7,8,1,0]","[5,8,2,1,3,0,6,4,7]",justin.upset,5
pdd824g8un2,A1789315,moral,justin,Wether the speed of a decision impacts people's view of how moral somebody is,Justin,"I would probably just return it without thinking. However, I also believe people sometimes make the morally correct decision quickly in order to not be tempted to make a morally incorrect decision.",no,26,Male,"[1,0]","[3,2,4,6,5,7,8,1,0]","[5,8,2,1,3,0,6,4,7]",nate.far,3
pdd824g8un2,A1789315,moral,justin,Wether the speed of a decision impacts people's view of how moral somebody is,Justin,"I would probably just return it without thinking. However, I also believe people sometimes make the morally correct decision quickly in order to not be tempted to make a morally incorrect decision.",no,26,Male,"[1,0]","[3,2,4,6,5,7,8,1,0]","[5,8,2,1,3,0,6,4,7]",nate.standards,5
pdd824g8un2,A1789315,moral,justin,Wether the speed of a decision impacts people's view of how moral somebody is,Justin,"I would probably just return it without thinking. However, I also believe people sometimes make the morally correct decision quickly in order to not be tempted to make a morally incorrect decision.",no,26,Male,"[1,0]","[3,2,4,6,5,7,8,1,0]","[5,8,2,1,3,0,6,4,7]",nate.certain,1
pdd824g8un2,A1789315,moral,justin,Wether the speed of a decision impacts people's view of how moral somebody is,Justin,"I would probably just return it without thinking. However, I also believe people sometimes make the morally correct decision quickly in order to not be tempted to make a morally incorrect decision.",no,26,Male,"[1,0]","[3,2,4,6,5,7,8,1,0]","[5,8,2,1,3,0,6,4,7]",nate.reservations,6
pdd824g8un2,A1789315,moral,justin,Wether the speed of a decision impacts people's view of how moral somebody is,Justin,"I would probably just return it without thinking. However, I also believe people sometimes make the morally correct decision quickly in order to not be tempted to make a morally incorrect decision.",no,26,Male,"[1,0]","[3,2,4,6,5,7,8,1,0]","[5,8,2,1,3,0,6,4,7]",nate.conflicted,2
pdd824g8un2,A1789315,moral,justin,Wether the speed of a decision impacts people's view of how moral somebody is,Justin,"I would probably just return it without thinking. However, I also believe people sometimes make the morally correct decision quickly in order to not be tempted to make a morally incorrect decision.",no,26,Male,"[1,0]","[3,2,4,6,5,7,8,1,0]","[5,8,2,1,3,0,6,4,7]",nate.deep,7
pdd824g8un2,A1789315,moral,justin,Wether the speed of a decision impacts people's view of how moral somebody is,Justin,"I would probably just return it without thinking. However, I also believe people sometimes make the morally correct decision quickly in order to not be tempted to make a morally incorrect decision.",no,26,Male,"[1,0]","[3,2,4,6,5,7,8,1,0]","[5,8,2,1,3,0,6,4,7]",nate.principles,5
pdd824g8un2,A1789315,moral,justin,Wether the speed of a decision impacts people's view of how moral somebody is,Justin,"I would probably just return it without thinking. However, I also believe people sometimes make the morally correct decision quickly in order to not be tempted to make a morally incorrect decision.",no,26,Male,"[1,0]","[3,2,4,6,5,7,8,1,0]","[5,8,2,1,3,0,6,4,7]",nate.calm,3
pdd824g8un2,A1789315,moral,justin,Wether the speed of a decision impacts people's view of how moral somebody is,Justin,"I would probably just return it without thinking. However, I also believe people sometimes make the morally correct decision quickly in order to not be tempted to make a morally incorrect decision.",no,26,Male,"[1,0]","[3,2,4,6,5,7,8,1,0]","[5,8,2,1,3,0,6,4,7]",nate.upset,1
peujpfta69z,A16486413,moral,nate,,,NA,NA,22,Female,"[1,0]","[5,8,3,6,2,7,0,1,4]","[3,5,7,2,8,1,0,4,6]",manipulation_check_nate,7
peujpfta69z,A16486413,moral,nate,,,NA,NA,22,Female,"[1,0]","[5,8,3,6,2,7,0,1,4]","[3,5,7,2,8,1,0,4,6]",manipulation_check_justin,7
peujpfta69z,A16486413,moral,nate,,,NA,NA,22,Female,"[1,0]","[5,8,3,6,2,7,0,1,4]","[3,5,7,2,8,1,0,4,6]",justin.far,1
peujpfta69z,A16486413,moral,nate,,,NA,NA,22,Female,"[1,0]","[5,8,3,6,2,7,0,1,4]","[3,5,7,2,8,1,0,4,6]",justin.standards,1
peujpfta69z,A16486413,moral,nate,,,NA,NA,22,Female,"[1,0]","[5,8,3,6,2,7,0,1,4]","[3,5,7,2,8,1,0,4,6]",justin.certain,1
peujpfta69z,A16486413,moral,nate,,,NA,NA,22,Female,"[1,0]","[5,8,3,6,2,7,0,1,4]","[3,5,7,2,8,1,0,4,6]",justin.reservations,1
peujpfta69z,A16486413,moral,nate,,,NA,NA,22,Female,"[1,0]","[5,8,3,6,2,7,0,1,4]","[3,5,7,2,8,1,0,4,6]",justin.conflicted,1
peujpfta69z,A16486413,moral,nate,,,NA,NA,22,Female,"[1,0]","[5,8,3,6,2,7,0,1,4]","[3,5,7,2,8,1,0,4,6]",justin.deep,1
peujpfta69z,A16486413,moral,nate,,,NA,NA,22,Female,"[1,0]","[5,8,3,6,2,7,0,1,4]","[3,5,7,2,8,1,0,4,6]",justin.principles,1
peujpfta69z,A16486413,moral,nate,,,NA,NA,22,Female,"[1,0]","[5,8,3,6,2,7,0,1,4]","[3,5,7,2,8,1,0,4,6]",justin.calm,1
peujpfta69z,A16486413,moral,nate,,,NA,NA,22,Female,"[1,0]","[5,8,3,6,2,7,0,1,4]","[3,5,7,2,8,1,0,4,6]",justin.upset,1
peujpfta69z,A16486413,moral,nate,,,NA,NA,22,Female,"[1,0]","[5,8,3,6,2,7,0,1,4]","[3,5,7,2,8,1,0,4,6]",nate.far,5
peujpfta69z,A16486413,moral,nate,,,NA,NA,22,Female,"[1,0]","[5,8,3,6,2,7,0,1,4]","[3,5,7,2,8,1,0,4,6]",nate.standards,4
peujpfta69z,A16486413,moral,nate,,,NA,NA,22,Female,"[1,0]","[5,8,3,6,2,7,0,1,4]","[3,5,7,2,8,1,0,4,6]",nate.certain,4
